id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
45330270,Guest H4U Design bedroom with private bathroom,5639436,Isa,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.377,-8.75549,Private room,25,2,0,,,21,46
45330834,BR1 | Garden House - City Centre & Metro Station,96831178,OportoHouses |,PORTO,Campanhã,41.14967,-8.58656,Private room,15,9,0,,,19,137
45331933,"Sweet Home Clerigos ""Balcony View""",366064511,Regina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14454,-8.61438,Entire home/apt,30,2,19,01/01/2021,3.7,4,329
45332243,"Sweet Home Clerigos ""Roof View""",366064511,Regina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14628,-8.61337,Entire home/apt,46,2,5,01/12/2020,0.97,4,349
45332574,"Sweet Home Clerigos ""Terrace View""",366064511,Regina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14592,-8.61489,Entire home/apt,33,2,9,10/01/2021,2.14,4,340
45339234,Two Cozy Duplex w/ Terrace & Pool by Host Wise,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13507,-8.61258,Entire home/apt,102,2,0,,,124,265
45339831,G|R Suites - Twin Deluxe - nº4,366360418,G|R,PORTO,Bonfim,41.16015,-8.6015,Private room,50,1,0,,,7,365
45341469,GR Suites - Double Deluxe Room - N6,366360418,G|R,PORTO,Bonfim,41.15941,-8.60227,Private room,45,1,0,,,7,181
45342556,G|R Suites -Quarto Duplo Deluxe - nº7,366360418,G|R,PORTO,Bonfim,41.15878,-8.60263,Private room,44,1,0,,,7,365
45342693,GR Suites - King Superior Nº 3,366360418,G|R,PORTO,Bonfim,41.15979,-8.60206,Private room,45,1,0,,,7,365
45342923,GR Suites - Quarto Individual - Nº1,366360418,G|R,PORTO,Bonfim,41.15884,-8.60175,Private room,35,1,0,,,7,365
45343306,Old Sé apartment@ Porto center. near river& metro,77736099,Constança And Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14307,-8.61205,Entire home/apt,30,1,1,27/09/2020,0.21,1,365
45344347,Maria do Bonjardim - acolhedor e próximo de tudo,20483140,Miriam,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14925,-8.60843,Entire home/apt,39,3,3,18/10/2020,0.62,2,180
45344385,GR Suites - Double Standart Garden  Room - N2,366360418,G|R,PORTO,Bonfim,41.15933,-8.60321,Private room,45,1,0,,,7,365
45346821,MPB 1 Single room,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16311,-8.62399,Private room,10,28,0,,,9,181
45360335,Cinema House Downtown Porto,92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14522,-8.6056,Entire home/apt,36,2,12,04/01/2021,2.47,13,159
45363159,Ribeira Riverview Double,23953214,Cristiano,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14175,-8.61385,Entire home/apt,62,2,0,,,6,314
45380348,Swimming Pool House 1,92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15178,-8.61352,Entire home/apt,41,2,7,24/12/2020,1.5,13,169
45388812,MSC Flat 8,274753499,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14435,-8.61437,Entire home/apt,190,2,2,20/10/2020,0.48,4,120
45397639,Luxury Romantic apartment with Jacuzzi for 2,199285591,Judite,PORTO,Lordelo do Ouro e Massarelos,41.15835,-8.63249,Entire home/apt,110,1,6,10/01/2021,1.27,15,360
45401637,Bed & Breakfast Cozy Private Room,175110695,Sublime,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12374,-8.61392,Private room,30,1,0,,,5,365
45406404,Apartamento T2 - Em frente ao TecMaia,167559642,Filipe,MAIA,Moreira,41.257,-8.64316,Entire home/apt,55,1,0,,,2,0
45408479,Quarto privado em Casa classificada Porto centro,30770912,Fernando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14947,-8.61967,Private room,60,3,0,,,3,90
45408882,Quarto privado em Casa classificada Porto centro,30770912,Fernando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.62118,Private room,65,3,0,,,3,90
45416008,Art District - Pop Apartment - Clean & Safe,69861177,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15031,-8.61951,Entire home/apt,60,2,2,31/10/2020,0.43,2,45
45428254,The Porto Concierge - Back To Limerance,367447631,Luis E Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15595,-8.61269,Entire home/apt,20,2,1,26/09/2020,0.21,1,365
45428686,The Porto Concierge - Back To Amber Dawn,367450853,Joao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1571,-8.61754,Entire home/apt,25,2,2,15/12/2020,0.45,1,365
45445757,"Apartamento con altillo, terraza,  Wi-Fi free",70050327,Alexandra,PORTO,Lordelo do Ouro e Massarelos,41.15323,-8.63145,Entire home/apt,137,1,1,29/12/2020,0.63,3,364
45467265,Serenata Boutique Rooms - Sports Suite,10813423,Vinícius,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16322,-8.61713,Private room,55,1,1,28/09/2020,0.21,9,365
45476226,The Porto Concierge - Back to Cedofeita Craddle,367951877,Pedro,PORTO,Lordelo do Ouro e Massarelos,41.14953,-8.62398,Entire home/apt,30,2,2,11/10/2020,0.43,1,364
45476627,TPC - Deep Cobalt,367955271,Illan,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13585,-8.62513,Entire home/apt,28,2,4,06/12/2020,0.92,1,360
45478569,Serenata Boutique Rooms - Leisure Suite,10813423,Vinícius,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15875,-8.61669,Private room,60,1,0,,,9,259
45481434,Quarto privado para 16 pessoas,22239778,Supernova,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15209,-8.60804,Private room,100,1,0,,,6,110
45490134,Bookshelf Apt by the center with A/C long term,299111677,Sara,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14563,-8.60539,Entire home/apt,50,28,1,04/01/2021,0.73,2,153
45501686,Casa na Praia - Aguda Beach Twin Houses,368248418,João,VILA NOVA DE GAIA,Arcozelo,41.04894,-8.65375,Entire home/apt,90,2,1,02/01/2021,0.7,1,180
45501933,Locally Yours Oporto Apartment II,368252415,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14483,-8.61002,Entire home/apt,63,2,0,,,4,365
45501992,Vila Burgães - Casa 3,368252613,Trent,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16172,-8.62087,Entire home/apt,31,2,2,02/01/2021,0.47,3,270
45504483,Coração de Santo Tirso,43932617,Diogo,SANTO TIRSO,"St. Tirso, Couto (S. Cristina e S. Miguel) e Burgães",41.33599,-8.47619,Entire home/apt,140,3,0,,,1,352
45511087,Oporto Near Trindade,216951336,Oporto Near,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15231,-8.60902,Entire home/apt,46,1,0,,,14,365
45521016,The Porto Concierge - Back to The Best of You,368509933,Fernando,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.07563,-8.64911,Entire home/apt,1179,1,1,30/10/2020,0.28,1,365
45521368,The Porto Concierge - Breakfast at Picaria's,368512434,Irina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14836,-8.61321,Entire home/apt,20,2,15,17/01/2021,3.15,1,0
45521641,77 Apartments -Tawny,368514271,Seventy Seven,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16114,-8.60638,Entire home/apt,35,1,0,,,3,0
45523315,Boreal House Porto Gaia - 2 suits & pool,260978294,Bruno,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.13298,-8.60471,Entire home/apt,149,4,1,02/01/2021,0.7,7,0
45529261,Locally Yours Oporto Apartment III,368252415,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14616,-8.61225,Entire home/apt,63,2,0,,,4,352
45529510,Locally Yours Oporto Loft Apartment,368252415,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14671,-8.61147,Entire home/apt,68,2,0,,,4,365
45537621,The Porto Concierge - Unexpected Journey A Reborn,235438978,The Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15946,-8.61155,Entire home/apt,20,2,5,29/11/2020,1.19,54,0
45539850,Lip´s Friendship Shelter,368407613,Filipe,PORTO,Ramalde,41.16265,-8.63206,Entire home/apt,32,2,3,02/01/2021,0.64,1,74
45541118,Shared dorm in multicultural accomodation,182806546,Travel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15069,-8.60645,Shared room,12,1,2,07/02/2021,0.53,15,365
45541598,VitóriaHouse Cosy Studio,24860207,Paula,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14433,-8.61443,Entire home/apt,40,2,1,12/10/2020,0.24,2,261
45542370,Trindade Tower Apartment,122043435,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1535,-8.60674,Entire home/apt,85,2,1,05/10/2020,0.23,1,364
45558746,Porto Spacious Apartment with Terrace,3953109,Feels Like Home,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18101,-8.68735,Entire home/apt,89,1,0,,,74,270
45559284,NEW Ribeira Top Floor apartment w/ Great Views,280564100,LovelyStay,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.141,-8.61397,Entire home/apt,44,2,6,02/01/2021,1.38,104,238
45579819,Double room with balcony near Marques,369122221,Guilherme,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16238,-8.61245,Private room,16,1,0,,,3,364
45581674,Locally Yours Oporto Studio Apartment,368252415,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61108,Entire home/apt,57,2,0,,,4,2
45587097,Victoria Studios 1 @ Clérigos,76223539,BnBird Homes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14524,-8.61494,Entire home/apt,18,3,1,13/10/2020,0.24,35,319
45587559,Victoria Studios 2 @ Clérigos,76223539,BnBird Homes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14524,-8.61494,Entire home/apt,25,3,2,23/12/2020,0.48,35,319
45587878,Victoria Studios 3 @ Clérigos,76223539,BnBird Homes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14524,-8.61494,Entire home/apt,18,3,0,,,35,363
45588119,Victoria Studios 4 @ Clérigos,76223539,BnBird Homes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14524,-8.61494,Entire home/apt,25,3,3,06/12/2020,0.72,35,313
45588417,Victoria Studios 5 @ Clérigos,76223539,BnBird Homes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14524,-8.61494,Entire home/apt,18,3,1,23/10/2020,0.26,35,345
45588653,Victoria Studios 6 @ Clérigos,76223539,BnBird Homes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14524,-8.61494,Entire home/apt,25,3,0,,,35,319
45589630,Victoria Studios 7 @ Clérigos,76223539,BnBird Homes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14524,-8.61494,Entire home/apt,18,3,2,05/01/2021,1.11,35,336
45589866,Victoria Studios 8 @ Clérigos,76223539,BnBird Homes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14524,-8.61494,Entire home/apt,18,1,0,,,35,289
45590713,The Porto Concierge - Back to General Torres,369211227,Luis,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13388,-8.61004,Entire home/apt,20,2,3,26/01/2021,0.67,1,365
45592160,GeniusLoci Guesthouse - Suite Familiar,173800576,Ana,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17849,-8.685,Private room,49,1,2,07/11/2020,0.44,5,251
45593589,Quarto Campanhã,258394522,Nuno,PORTO,Campanhã,41.15916,-8.57459,Private room,40,1,0,,,1,258
45596063,Souto Apartments - Tawny,364473308,Souto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14368,-8.61207,Entire home/apt,80,2,0,,,4,349
45596531,Souto Apartments - Ruby,364473308,Souto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14368,-8.61207,Entire home/apt,80,2,1,05/01/2021,0.75,4,349
45596885,Souto Apartments - Vintage,364473308,Souto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14368,-8.61207,Entire home/apt,75,2,1,07/12/2020,0.43,4,349
45627130,The Porto Concierge - So City 2F,369626227,Susana,PORTO,Paranhos,41.16226,-8.6038,Entire home/apt,20,2,4,30/11/2020,0.9,1,44
45631733,Casa do Castelo - Amazing sea and river views,369658320,Miguel,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14905,-8.674,Entire home/apt,250,3,1,02/11/2020,0.29,1,166
45632540,*NEW* 2BR Flat w/AC - 2min walk from historical center!,280564100,LovelyStay,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14552,-8.60356,Entire home/apt,44,2,3,11/11/2020,0.75,104,270
45634213,"House with one bedroom in Vila Nova de Gaia, with terrace and WiFi - 50 m from the beach",369684689,"Loic, Estelle And Co",VILA NOVA DE GAIA,Canidelo,41.1099,-8.65843,Entire home/apt,48,1,0,,,1,364
45637152,Nice room in Porto,42047102,Paloma Mara,PORTO,Bonfim,41.15247,-8.60168,Private room,15,1,1,05/11/2020,0.29,1,365
45645935,Quartos Baixa Porto/Downtown,15675580,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14785,-8.61439,Private room,32,1,2,18/10/2020,0.47,1,365
45646435,Triple room near Boavista,315559286,Marques,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15687,-8.61843,Private room,25,1,0,,,6,365
45647467,Dragão Luxury Apartment,3953109,Feels Like Home,PORTO,Campanhã,41.16329,-8.58433,Entire home/apt,72,1,1,26/12/2020,0.59,74,358
45647834,Twin room near Boavista,315559286,Marques,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15553,-8.61888,Private room,29,1,0,,,6,180
45648092,Single room near Boavista,315559286,Marques,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15734,-8.61809,Private room,20,1,0,,,6,180
45649404,77 Apartments Estúdio - Rabelo,368514271,Seventy Seven,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16114,-8.6069,Entire home/apt,35,1,0,,,3,12
45656289,Central room and free port wine tour and tasting,15651200,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15339,-8.61469,Private room,24,1,0,,,3,279
45661516,Pleasant Design Room 3 in Downtown Porto,354025501,Oliver,PORTO,Bonfim,41.14362,-8.59779,Entire home/apt,42,1,0,,,4,0
45661590,Exquisite Design Room 4 in Downtown Porto,354025501,Oliver,PORTO,Bonfim,41.14304,-8.59942,Entire home/apt,42,1,0,,,4,320
45664894,77 Apartments Estúdio - Douro,368514271,Seventy Seven,PORTO,Paranhos,41.16242,-8.60509,Entire home/apt,35,1,0,,,3,0
45666679,"Private House with Pool, terrace and 5 rooms",245281907,Casa Da Praça,PORTO,Bonfim,41.14337,-8.59908,Entire home/apt,425,2,0,,,6,348
45666819,Private 6 people room with shared bathroom,182806546,Travel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1514,-8.60641,Private room,53,1,0,,,15,12
45667791,Vila Burgães - Casa 5,368252613,Trent,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16176,-8.62144,Entire home/apt,31,2,0,,,3,270
45668029,HM - Vagu's Oporto House,47191303,Home Me,PORTO,Bonfim,41.14967,-8.60119,Entire home/apt,58,1,0,,,31,338
45669247,"Apartment with one bedroom in Porto, with WiFi - 7 km from the beach",369983063,"Loic, Estelle And Co",PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15415,-8.60869,Entire home/apt,51,1,0,,,1,365
45669272,"Studio in Porto, with WiFi",369983188,"Loic, Estelle And Co",PORTO,Bonfim,41.14571,-8.60139,Entire home/apt,82,1,0,,,1,2
45669273,"Studio in Porto, with WiFi",369983189,"Loic, Estelle And Co",PORTO,Bonfim,41.14681,-8.60149,Entire home/apt,82,1,0,,,1,364
45679508,HM - Historical Studio Taipas 1,47191303,Home Me,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14232,-8.61674,Entire home/apt,58,1,0,,,31,352
45682076,Suites Light Point,125050921,Bernardo,PORTO,Bonfim,41.14846,-8.58923,Private room,45,1,0,,,1,365
45683893,HM - Historical Studio Taipas 2,47191303,Home Me,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1428,-8.61635,Entire home/apt,58,1,0,,,31,352
45684287,HM - Segredo do Porto,47191303,Home Me,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15114,-8.61396,Entire home/apt,90,1,0,,,31,0
45690119,Low cost bed in center of Porto,182806546,Travel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15128,-8.60646,Shared room,78,1,1,16/10/2020,0.25,15,365
45694599,The Tiles Apartment II,370252434,Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14413,-8.60564,Entire home/apt,69,2,1,12/10/2020,0.24,1,365
45695962,Central room and a free wine tour at port cellars,15651200,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15369,-8.61316,Private room,20,1,0,,,3,350
45706007,Almada Style,370391072,Eduardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15197,-8.61297,Entire home/apt,65,1,0,,,3,365
45706221,Almada Relax,370391072,Eduardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15104,-8.61139,Entire home/apt,65,1,0,,,3,1
45706331,Almada Comfort,370391072,Eduardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15306,-8.6118,Entire home/apt,65,1,2,01/01/2021,0.45,3,365
45708730,Green Villas Douro,257596295,Ana,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.14563,-8.56878,Entire home/apt,31,2,1,12/10/2020,0.24,6,43
45714540,Quarto Compartilhado em Porto|Shared Room in Porto,148299914,Fernanda,GONDOMAR,Rio Tinto,41.16826,-8.56584,Shared room,10,2,0,,,4,363
45718801,Single room near ISMAI,315559286,Marques,MAIA,Castêlo da Maia,41.26576,-8.61654,Private room,12,30,0,,,6,179
45720141,Double room near Boavista,315559286,Marques,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1566,-8.61899,Private room,25,1,0,,,6,365
45720379,VINTAGE PORTO,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1477,-8.61424,Entire home/apt,35,2,1,28/01/2021,1,38,365
45720981,Jasmine Loft - ¡Junto a Livraria Lello!,370589182,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14671,-8.61723,Entire home/apt,49,1,3,03/01/2021,1.36,1,248
45722006,AZURARA HOUSE (charming and sea views),370453048,Teresa,VILA DO CONDE,Azurara,41.34265,-8.73654,Entire home/apt,190,3,0,,,1,289
45723884,Oporto Swimming Pool House,92797951,Claudia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15211,-8.61289,Entire home/apt,68,2,2,07/11/2020,0.48,13,149
45729437,The Porto Concierge - Siza Garden Reborn,370691916,Marisa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15671,-8.61695,Entire home/apt,29,2,2,29/10/2020,0.5,1,365
45730276,Domus Duorum Foz - Authentic Porto,254298151,Isabel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16104,-8.63294,Private room,33,2,0,,,2,300
45732952,Domus Duorum Passeio Alegre - Authentic Porto,254298151,Isabel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16104,-8.63294,Private room,35,2,0,,,2,299
45743720,Camping near Porto,338789137,Cláudia,VILA NOVA DE GAIA,Madalena,41.10762,-8.64762,Entire home/apt,65,2,0,,,1,365
45744347,The Porto Concierge - Porto Home 1,235438978,The Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14841,-8.61768,Private room,30,1,14,07/02/2021,4.57,54,365
45744470,The Porto Concierge - Porto Home 2,235438978,The Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.148,-8.61748,Private room,35,1,12,18/01/2021,2.95,54,365
45744538,The Porto Concierge - Porto Home 3,235438978,The Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1491,-8.61831,Private room,30,1,10,14/01/2021,2.5,54,361
45744644,The Porto Concierge - Porto Home 4,235438978,The Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14905,-8.61764,Private room,30,1,30,11/02/2021,8.57,54,358
45744807,The Porto Concierge - Porto home 5,235438978,The Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14983,-8.6175,Private room,25,1,23,15/01/2021,5.61,54,347
45745010,The Porto Concierge - Porto Home 6,235438978,The Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14783,-8.6191,Private room,25,1,6,20/12/2020,1.43,54,365
45748442,Lovely Spacious Apartment with shared Garden,134888431,Bonfim 234,PORTO,Bonfim,41.14884,-8.59729,Entire home/apt,37,2,1,17/10/2020,0.25,4,365
45751694,"Apartment with one bedroom in Porto, with wonderful city view, terrace and WiFi",370902988,"Loic, Estelle And Co",PORTO,Bonfim,41.14895,-8.6013,Entire home/apt,130,1,0,,,1,365
45752012,LOFT ALMADA,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15024,-8.61184,Entire home/apt,35,2,0,,,38,16
45759962,"House with 4 bedrooms in Aveiro, with wonderful city view, balcony and WiFi",166801056,"Loic, Estelle & Co",SANTA MARIA DA FEIRA,"Lobão, Gião, Louredo e Guisande",40.9729,-8.44977,Entire home/apt,107,1,0,,,1,364
45760530,DAHOME - Foz 3 Bedroom Apartment,370985164,Daniel E Adriano,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15612,-8.68083,Entire home/apt,103,2,3,14/12/2020,0.75,1,328
45761785,Oportocityview - Flora Garden,51447621,Cityview,PORTO,Bonfim,41.14744,-8.59552,Entire home/apt,48,2,0,,,15,2
45762084,"Apartment with one bedroom in Porto, with wonderful city view, balcony and WiFi",370904522,"Loic, Estelle And Co",PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14778,-8.62152,Entire home/apt,113,1,0,,,1,365
45764836,MyStay Batalha - Quarto duplo varanda - P. Almoço,266233897,MyStay,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14494,-8.60714,Private room,58,1,0,,,20,331
45778469,Sunny Bright Duplex & Pool by Host Wise,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13327,-8.61209,Entire home/apt,51,2,1,01/01/2021,0.67,124,306
